gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	DC	EC	Fibroblast	HighPseudotime_tumour	LowPseudotime_tumour	Mast	MidPseudotime_tumour	Myeloid	T_cell
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0911EECCC	0.017	0.005	1.305	0.01	0.009	0.004	0.0	0.009	0.006	0.008
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0ABF41CAA	0.017	0.005	1.305	0.01	0.009	0.004	0.0	0.009	0.006	0.008
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS008700E67	0.017	0.005	1.305	0.01	0.009	0.004	0.0	0.009	0.006	0.008
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS07EC65CED	0.017	0.005	1.305	0.01	0.009	0.004	0.0	0.009	0.006	0.008
CCR10	P46092	False	CCR10_HUMAN		CPI-SS08B249DBA	0.042	0.006	0.009	0.07	0.013	0.005	0.007	0.005	0.009	0.008
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0F3BF2B34	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CB2E8B21	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0ECD9BB5E	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS00AEC3818	0.001	0.002	0.002	0.084	0.01	0.001	0.0	0.004	0.002	0.001
CCR4	P51679	False	CCR4_HUMAN		CPI-SS0EA05941A	0.005	0.004	0.003	0.002	0.003	0.001	0.004	0.004	0.001	0.101
CCR4	P51679	False	CCR4_HUMAN		CPI-SS052B38F1C	0.005	0.004	0.003	0.002	0.003	0.001	0.004	0.004	0.001	0.101
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0AEC33FF1	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CC738ABC	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS018B35889	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0CDAC688B	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS01A6823FA	0.141	0.408	0.015	0.016	0.049	0.004	0.004	0.04	0.018	0.75
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS09FAC4977	0.141	0.408	0.015	0.016	0.049	0.004	0.004	0.04	0.018	0.75
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS080683E15	0.141	0.408	0.015	0.016	0.049	0.004	0.004	0.04	0.018	0.75
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0EFE0B07A	0.141	0.408	0.015	0.016	0.049	0.004	0.004	0.04	0.018	0.75
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0C62E5DD8	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0698C4DC4	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS040630206	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS07AB1C381	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR1	P25024	False	CXCR1_HUMAN		CPI-SS0D04AE221	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.0	0.043	0.001	0.0	0.001	0.0	0.005	0.0	0.017	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0315F51DD	0.0	0.043	0.001	0.0	0.001	0.0	0.005	0.0	0.017	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0F562FEA5	0.0	0.043	0.001	0.0	0.001	0.0	0.005	0.0	0.017	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS0C491A3C1	0.0	0.043	0.001	0.0	0.001	0.0	0.005	0.0	0.017	0.002
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS09185EA8F	0.0	0.043	0.001	0.0	0.001	0.0	0.005	0.0	0.017	0.002
CALCR	P30988	False	CALCR_HUMAN		CPI-SS015B2F961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS0F531DDEB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
CALCR	P30988	False	CALCR_HUMAN		CPI-SS07CF0C6E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0
CCR7	P32248	False	CCR7_HUMAN		CPI-SS06C0074BD	0.26	0.258	0.01	0.008	0.029	0.004	0.009	0.029	0.011	0.388
CCR9	P51686	False	CCR9_HUMAN		CPI-SS039863E62	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
CXCR5	P32302	False	CXCR5_HUMAN		CPI-SS0C2437E0D	0.272	0.002	0.001	0.004	0.007	0.001	0.003	0.009	0.003	0.063
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS0747FCACD	0.004	0.004	0.121	0.126	0.019	0.015	0.004	0.013	0.028	0.004
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS07835EECF	0.0	0.0	0.004	0.066	0.01	0.0	0.0	0.004	0.001	0.001
AVPR1A	P37288	False	V1AR_HUMAN		CPI-SS00399ED03	0.0	0.0	0.004	0.066	0.01	0.0	0.0	0.004	0.001	0.001
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.005	0.019	0.006	0.014	0.016	0.063	0.0	0.017	0.013	0.029
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.005	0.019	0.006	0.014	0.016	0.063	0.0	0.017	0.013	0.029
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS003AFD9BA	0.005	0.019	0.006	0.014	0.016	0.063	0.0	0.017	0.013	0.029
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0EC70F078	0.005	0.019	0.006	0.014	0.016	0.063	0.0	0.017	0.013	0.029
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.002	0.046	0.0	0.045	0.005	0.07	0.002	0.007	0.0	0.014
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.002	0.046	0.0	0.045	0.005	0.07	0.002	0.007	0.0	0.014
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0445D021B	0.0	0.002	0.0	0.004	0.001	0.001	0.0	0.0	0.0	0.0
NPY5R	Q15761	False	NPY5R_HUMAN		CPI-SS0C2000B56	0.0	0.002	0.0	0.004	0.001	0.001	0.0	0.0	0.0	0.0
NPY1R	P25929	False	NPY1R_HUMAN		CPI-SS0A9F17199	0.0	0.002	0.003	0.021	0.01	0.097	0.004	0.028	0.0	0.0
NPY2R	P49146	False	NPY2R_HUMAN		CPI-SS0FEF2FF5D	0.0	0.002	0.0	0.001	0.0	0.004	0.0	0.001	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS04A7BCE8D	0.0	0.0	0.012	0.027	0.018	0.004	0.0	0.008	0.001	0.0
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS0230EE330	0.003	0.007	0.013	0.083	0.011	0.016	0.003	0.004	0.002	0.008
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.001	0.0	0.0	0.023	0.003	0.0	0.0	0.001	0.0	0.0
MET	P08581	False	MET_HUMAN		CPI-SS0BC7CD11B	0.002	0.001	0.307	0.005	0.021	0.013	0.0	0.018	0.004	0.001
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0419B80C4	0.018	0.15	0.025	1.56	0.196	0.075	0.027	0.094	0.923	0.014
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.018	0.15	0.025	1.56	0.196	0.075	0.027	0.094	0.923	0.014
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.018	0.15	0.025	1.56	0.196	0.075	0.027	0.094	0.923	0.014
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0984C2931	0.018	0.15	0.025	1.56	0.196	0.075	0.027	0.094	0.923	0.014
CD47	Q08722	False	CD47_HUMAN		CPI-SS014958F32	0.574	0.683	0.236	0.331	0.265	0.21	0.31	0.196	0.673	0.633
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.574	0.683	0.236	0.331	0.265	0.21	0.31	0.196	0.673	0.633
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0A9FB762A	0.107	0.012	0.419	0.315	0.118	0.117	0.007	0.112	0.008	0.014
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.107	0.012	0.419	0.315	0.118	0.117	0.007	0.112	0.008	0.014
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.107	0.012	0.419	0.315	0.118	0.117	0.007	0.112	0.008	0.014
SLC1A5	Q15758	False	AAAT_HUMAN		CPI-SS002DF6C31	0.153	0.563	0.204	0.205	0.176	0.181	0.148	0.139	0.174	0.139
COLEC12	Q5KU26	False	COL12_HUMAN		CPI-SS08877A081	0.002	0.002	0.011	0.397	0.021	0.051	0.011	0.015	0.087	0.002
HAVCR2	Q8TDQ0	False	HAVR2_HUMAN		CPI-SS0E23CEB91	0.011	0.284	0.006	0.019	0.027	0.001	0.274	0.016	0.603	0.165
SORL1	Q92673	False	SORL_HUMAN		CPI-SS09C52F54E	0.075	0.274	0.013	0.026	0.05	0.163	0.049	0.056	0.518	0.317
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.075	0.274	0.013	0.026	0.05	0.163	0.049	0.056	0.518	0.317
SORL1	Q92673	False	SORL_HUMAN		CPI-SS0D3C90DDA	0.075	0.274	0.013	0.026	0.05	0.163	0.049	0.056	0.518	0.317
MRC2	Q9UBG0	False	MRC2_HUMAN		CPI-SS048346C2B	0.004	0.032	0.046	0.894	0.087	0.019	0.004	0.045	0.136	0.013
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.008	0.015	0.031	1.341	0.095	0.008	0.01	0.031	0.011	0.011
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.002	0.001	0.012	0.578	0.047	0.01	0.0	0.032	0.01	0.004
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.002	0.001	0.012	0.578	0.047	0.01	0.0	0.032	0.01	0.004
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	0.0	0.0	0.001	0.003	0.004	0.07	0.0	0.015	0.002	0.001
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS023ABAE18	0.0	0.0	0.001	0.003	0.004	0.07	0.0	0.015	0.002	0.001
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS03D887978	0.0	0.0	0.001	0.003	0.004	0.07	0.0	0.015	0.002	0.001
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.001	0.0	0.0	0.001	0.014	0.004	0.003	0.008	0.001	0.0
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.001	0.0	0.0	0.001	0.014	0.004	0.003	0.008	0.001	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.001	0.0
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.001	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS048604E28	0.001	0.0	0.033	0.033	0.033	0.07	0.0	0.022	0.004	0.001
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0193C3064	0.001	0.0	0.033	0.033	0.033	0.07	0.0	0.022	0.004	0.001
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.001	0.0	0.033	0.033	0.033	0.07	0.0	0.022	0.004	0.001
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS080C0EEB8	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0DC5ADBF1	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E4DE8215	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E7523314	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.003	0.032	0.028	0.36	0.047	0.045	0.113	0.025	0.074	0.003
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0261EA048	0.002	0.057	0.001	0.078	0.008	0.003	0.009	0.007	0.066	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.002	0.057	0.001	0.078	0.008	0.003	0.009	0.007	0.066	0.0
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS02C418D99	0.002	0.057	0.001	0.078	0.008	0.003	0.009	0.007	0.066	0.0
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.159	0.031	0.016	0.006	0.01	0.003	0.004	0.016	0.018	0.316
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS0E32BEF02	0.002	0.011	0.015	0.005	0.007	0.007	0.0	0.003	0.039	0.001
FZD5	Q13467	False	FZD5_HUMAN		CPI-SS05550A895	0.002	0.011	0.015	0.005	0.007	0.007	0.0	0.003	0.039	0.001
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0	0.0	0.013	0.0	0.001	0.002	0.0	0.001	0.0	0.0
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.009	0.022	0.035	1.259	0.296	0.045	0.022	0.1	0.06	0.014
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.009	0.022	0.035	1.259	0.296	0.045	0.022	0.1	0.06	0.014
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.005	0.001	0.006	0.28	0.031	0.011	0.006	0.018	0.006	0.001
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00A6240B6	0.005	0.001	0.006	0.28	0.031	0.011	0.006	0.018	0.006	0.001
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.026	0.075	0.005	0.059	0.019	0.08	0.016	0.017	0.002	0.017
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS014B0FCD2	0.026	0.075	0.005	0.059	0.019	0.08	0.016	0.017	0.002	0.017
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS0F26BB901	0.026	0.075	0.005	0.059	0.019	0.08	0.016	0.017	0.002	0.017
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.01	0.014	0.016	0.146	0.012	0.006	0.0	0.004	0.002	0.001
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0179FBFD3	0.183	0.441	0.962	0.411	0.172	0.468	0.838	0.207	0.739	0.342
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0AD0ED887	0.183	0.441	0.962	0.411	0.172	0.468	0.838	0.207	0.739	0.342
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0898D7F7F	0.183	0.441	0.962	0.411	0.172	0.468	0.838	0.207	0.739	0.342
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS01ECFDA18	0.183	0.441	0.962	0.411	0.172	0.468	0.838	0.207	0.739	0.342
FCRL4	Q96PJ5	False	FCRL4_HUMAN		CPI-SS01F908B16	0.016	0.004	0.0	0.002	0.003	0.0	0.0	0.002	0.0	0.001
FGF3	P11487	False	FGF3_HUMAN		CPI-SS023738D54	0.0	0.0	0.0	0.0	0.005	0.001	0.0	0.009	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS0E0BCE16F	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.0	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.001	0.004	0.023	0.033	0.007	0.01	0.003	0.004	0.002	0.017
FGF7	P21781	False	FGF7_HUMAN		CPI-SS07833475A	0.007	0.003	0.011	0.554	0.031	0.01	0.0	0.012	0.008	0.006
FGF9	P31371	False	FGF9_HUMAN		CPI-SS038E93B77	0.002	0.016	0.0	0.005	0.001	0.001	0.0	0.001	0.0	0.002
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.002	0.016	0.0	0.005	0.001	0.001	0.0	0.001	0.0	0.002
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0649EA05F	0.002	0.016	0.0	0.005	0.001	0.001	0.0	0.001	0.0	0.002
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.002	0.016	0.0	0.005	0.001	0.001	0.0	0.001	0.0	0.002
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0769B1FF3	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS07BA4A3B7	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS05C077A1E	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
FGF8	P55075	False	FGF8_HUMAN		CPI-SS0D99CC068	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS07A0F4D73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS01D785DBA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS0883B7EE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KL	Q9UEF7	False	KLOT_HUMAN		CPI-SS0BF490275	0.0	0.0	0.064	0.004	0.001	0.002	0.0	0.001	0.003	0.001
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.027	0.003	0.214	0.043	0.013	0.014	0.005	0.013	0.003	0.087
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.821	1.161	0.022	0.02	0.075	0.019	0.34	0.045	0.929	0.093
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.0	0.0	0.015	0.004	0.002	0.004	0.003	0.003	0.0	0.001
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.0	0.0	0.015	0.004	0.002	0.004	0.003	0.003	0.0	0.001
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.039	0.072	0.133	0.078	0.048	0.035	0.045	0.027	0.07	0.065
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.004	0.309	0.75	0.091	0.046	0.007	0.009	0.017	0.412	0.006
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.041	0.06	0.129	0.17	0.059	0.107	0.059	0.043	0.066	0.047
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.001	0.002	0.002	0.104	0.017	0.007	0.003	0.006	0.004	0.001
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.001	0.002	0.002	0.104	0.017	0.007	0.003	0.006	0.004	0.001
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.003	0.005	0.798	0.174	0.019	0.039	0.0	0.019	0.005	0.002
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.003	0.005	0.798	0.174	0.019	0.039	0.0	0.019	0.005	0.002
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.003	0.005	0.798	0.174	0.019	0.039	0.0	0.019	0.005	0.002
FZD10	Q9ULW2	False	FZD10_HUMAN		CPI-SS0A683CBC1	0.0	0.0	0.003	0.015	0.001	0.0	0.0	0.0	0.0	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.101	0.527	0.016	0.505	0.122	0.432	0.198	0.116	0.327	0.122
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.101	0.527	0.016	0.505	0.122	0.432	0.198	0.116	0.327	0.122
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.101	0.527	0.016	0.505	0.122	0.432	0.198	0.116	0.327	0.122
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.02	0.11	0.725	0.019	0.012	0.009	0.008	0.005	0.028	0.006
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.02	0.11	0.725	0.019	0.012	0.009	0.008	0.005	0.028	0.006
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.02	0.11	0.725	0.019	0.012	0.009	0.008	0.005	0.028	0.006
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0F21DBF93	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.002	0.01	0.028	0.635	0.083	0.079	0.003	0.056	0.01	0.004
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.004	0.001	0.015	0.386	0.115	0.062	0.0	0.073	0.003	0.003
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.177	0.186	0.022	0.017	0.042	0.04	0.447	0.049	0.297	0.434
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.177	0.186	0.022	0.017	0.042	0.04	0.447	0.049	0.297	0.434
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.177	0.186	0.022	0.017	0.042	0.04	0.447	0.049	0.297	0.434
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.002	0.002	0.003	0.008	0.005	0.015	0.0	0.003	0.001	0.002
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.002	0.004	0.741	0.005	0.018	0.002	0.003	0.009	0.002	0.002
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.013	0.325	0.378	0.494	0.267	0.317	0.072	0.196	0.497	0.011
LTBR	P36941	False	TNR3_HUMAN		CPI-SS0859C173B	0.013	0.325	0.378	0.494	0.267	0.317	0.072	0.196	0.497	0.011
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.472	0.489	0.424	0.239	0.136	0.325	0.619	0.149	0.629	0.6
